67,85,123,68,102
59,60,72,60,71
167,140,2,167,178
480,476,6,480,470
2,252,27,295,295
24,1,2,3,13
4,11,1,8,93
22,22,19,22,20
166,19,134,162,182
40,22,81,44,72
20,5,1,94,230
373,373,372,373,373
63,55,23,72,63
50,45,2,45,10
25,23,1,27,45
98,97,22,99,108
258,247,266,212,214
29,160,50,168,170
74,11,327,153,151
423,423,423,423,423
122,1,81,127,136
16,6,140,19,8
8,18,1,43,147
205,205,186,205,206
55,3,12,165,130
3,26,172,2,2
13,7,2,16,69
42,42,32,42,48
202,199,153,199,196
234,228,59,236,219
89,84,125,78,124
92,74,78,90,86
80,78,54,83,62
177,176,139,178,175
27,29,2,34,2
280,234,159,275,252
71,72,123,67,104
59,59,73,59,70
228,233,3,241,172
401,386,165,394,386
8,8,8,3,8
476,476,473,476,470
20,263,2,344,339
38,113,6,45,240
4,5,2,1,5
31,31,31,31,30
247,2,29,265,196
166,62,1,247,281
10,13,32,10,44
369,369,369,369,369
121,107,1,123,63
143,136,33,142,143
4,14,3,4,3
172,163,150,168,154
170,190,274,357,351
276,284,65,326,322
26,24,36,33,45
420,420,420,420,420
129,8,8,253,160
138,113,8,195,245
6,8,73,7,5
242,241,240,243,240
76,14,7,261,188
62,60,10,108,179
2,7,145,2,4
86,87,86,87,87
243,239,238,244,236
54,54,66,51,55
275,270,188,278,241
158,85,7,166,87
184,159,134,206,202
6,9,1,8,57
1,37,29,76,212
11,13,9,13,13
1,250,28,296,279
33,1,1,4,7
22,69,7,96,286
461,408,20,461,408
43,201,3,345,334
41,63,2,46,231
13,6,27,20,69
470,405,471,467,405
10,7,6,10,10
9,1,9,8,9
437,401,381,248,401
102,61,303,23,24
15,10,3,24,10
412,412,413,412,408
83,78,124,58,61
2,12,4,6,5
8,43,26,87,212
4,6,94,6,10
16,401,321,399,393
40,42,362,42,44
236,15,43,260,155
446,446,446,446,446
427,239,85,86,86
26,10,148,12,13
42,7,71,50,80
84,96,98,85,61
421,85,440,19,19
19,17,18,3,4
98,5,53,115,131
1,1,1,1,1
2,26,172,4,15
10,19,29,2,34
86,163,18,192,318
41,28,361,103,79
253,255,1,255,249
104,18,3,95,207
227,2,14,264,215
80,16,136,119,119
169,93,128,155,182
48,5,77,43,78
254,44,3,307,296
454,70,450,458,70
249,1,49,267,198
149,49,2,248,278
153,68,119,150,178
479,478,473,472,473
435,65,299,246,65
39,17,60,24,23
1,1,1,1,1
8,5,5,8,5
4,4,10,7,2
6,8,5,5,7
6,63,31,238,286
53,1,17,65,177
271,37,24,261,199
114,67,2,117,131
443,115,420,430,115
269,162,402,256,278
10,131,37,93,183
177,177,150,177,174
340,404,408,311,311
13,142,10,96,285
25,26,32,26,45
38,34,24,38,31
310,316,411,260,263
1,119,14,54,244
42,34,32,37,43
61,71,38,61,66
67,60,7,68,64
65,114,177,66,166
316,123,1,332,308
103,148,302,280,307
91,93,90,92,80
31,36,7,30,30
32,16,34,30,11
29,44,211,20,22
71,56,23,71,63
31,47,1,44,11
143,128,1,150,129
442,92,442,442,442
122,115,1,122,62
142,136,35,143,142
39,49,36,39,39
468,29,475,477,29
97,49,304,59,68
3,11,3,6,57
2,17,1,7,42
11,11,1,11,1
